run_id,phase,model,combo_id,version,repeat_idx,array_size,sram_kb,interface_bandwidth,dataflow,ifmap_offset,filter_offset,ofmap_offset,rng_seed,wall_seconds,returncode,status,timed_out,total_cycles,total_cycles_incl_prefetch,num_layers_reported,topology_file,config_path,output_dir,log_path,numpy_version,hostname,python_version,cpu_model,timestamp
mobilenet__ctrl_offset_shift__vanilla__rep2,main_grid,mobilenet,ctrl_offset_shift,vanilla,2,32,64,CALC,ws,5000000,15000000,25000000,40,169.823,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:02:53.752480+00:00
mobilenet__ctrl_offset_shift__optimized__rep2,main_grid,mobilenet,ctrl_offset_shift,optimized,2,32,64,CALC,ws,5000000,15000000,25000000,40,101.582,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_offset_shift__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_offset_shift__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:04:35.509013+00:00
mobilenet__ctrl_offset_shift__vanilla__rep3,main_grid,mobilenet,ctrl_offset_shift,vanilla,3,32,64,CALC,ws,5000000,15000000,25000000,40,170.08,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:07:25.746908+00:00
mobilenet__ctrl_offset_shift__optimized__rep3,main_grid,mobilenet,ctrl_offset_shift,optimized,3,32,64,CALC,ws,5000000,15000000,25000000,40,100.855,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_offset_shift__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_offset_shift__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:09:06.759864+00:00
mobilenet__ctrl_seed_alt__vanilla__rep1,main_grid,mobilenet,ctrl_seed_alt,vanilla,1,32,64,CALC,ws,0,10000000,20000000,777,169.926,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:11:56.844552+00:00
mobilenet__ctrl_seed_alt__optimized__rep1,main_grid,mobilenet,ctrl_seed_alt,optimized,1,32,64,CALC,ws,0,10000000,20000000,777,98.161,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_seed_alt__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_seed_alt__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:13:35.152398+00:00
mobilenet__ctrl_seed_alt__vanilla__rep2,main_grid,mobilenet,ctrl_seed_alt,vanilla,2,32,64,CALC,ws,0,10000000,20000000,777,170.223,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:16:25.520666+00:00
mobilenet__ctrl_seed_alt__optimized__rep2,main_grid,mobilenet,ctrl_seed_alt,optimized,2,32,64,CALC,ws,0,10000000,20000000,777,100.532,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_seed_alt__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_seed_alt__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:18:06.197542+00:00
mobilenet__ctrl_seed_alt__vanilla__rep3,main_grid,mobilenet,ctrl_seed_alt,vanilla,3,32,64,CALC,ws,0,10000000,20000000,777,169.418,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_seed_alt__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:20:55.763367+00:00
mobilenet__ctrl_seed_alt__optimized__rep3,main_grid,mobilenet,ctrl_seed_alt,optimized,3,32,64,CALC,ws,0,10000000,20000000,777,102.94,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_seed_alt__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_seed_alt__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_seed_alt__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:22:38.851031+00:00
googlenet__anchor__vanilla__rep1,main_grid,googlenet,anchor,vanilla,1,32,64,CALC,ws,0,10000000,20000000,40,245.302,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__anchor__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__anchor__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:26:44.300431+00:00
googlenet__anchor__optimized__rep1,main_grid,googlenet,anchor,optimized,1,32,64,CALC,ws,0,10000000,20000000,40,150.125,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__anchor__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__anchor__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:29:14.662523+00:00
googlenet__anchor__vanilla__rep2,main_grid,googlenet,anchor,vanilla,2,32,64,CALC,ws,0,10000000,20000000,40,246.889,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__anchor__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__anchor__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:33:21.777123+00:00
googlenet__anchor__optimized__rep2,main_grid,googlenet,anchor,optimized,2,32,64,CALC,ws,0,10000000,20000000,40,151.349,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__anchor__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__anchor__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:35:53.350747+00:00
googlenet__anchor__vanilla__rep3,main_grid,googlenet,anchor,vanilla,3,32,64,CALC,ws,0,10000000,20000000,40,247.05,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__anchor__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__anchor__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:40:00.624400+00:00
googlenet__anchor__optimized__rep3,main_grid,googlenet,anchor,optimized,3,32,64,CALC,ws,0,10000000,20000000,40,149.075,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__anchor__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__anchor__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__anchor__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:42:29.924497+00:00
googlenet__grid_a16_s16_calc__vanilla__rep1,main_grid,googlenet,grid_a16_s16_calc,vanilla,1,16,16,CALC,ws,0,10000000,20000000,40,742.324,0,ok,False,6564448,6634166,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:54:52.472384+00:00
googlenet__grid_a16_s16_calc__optimized__rep1,main_grid,googlenet,grid_a16_s16_calc,optimized,1,16,16,CALC,ws,0,10000000,20000000,40,375.153,0,ok,False,6564448,6634166,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T17:01:08.056575+00:00
googlenet__grid_a16_s16_calc__vanilla__rep2,main_grid,googlenet,grid_a16_s16_calc,vanilla,2,16,16,CALC,ws,0,10000000,20000000,40,742.829,0,ok,False,6564448,6634166,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T17:13:31.317717+00:00
googlenet__grid_a16_s16_calc__optimized__rep2,main_grid,googlenet,grid_a16_s16_calc,optimized,2,16,16,CALC,ws,0,10000000,20000000,40,374.462,0,ok,False,6564448,6634166,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T17:19:46.255094+00:00
googlenet__grid_a16_s16_calc__vanilla__rep3,main_grid,googlenet,grid_a16_s16_calc,vanilla,3,16,16,CALC,ws,0,10000000,20000000,40,733.687,0,ok,False,6564448,6634166,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T17:32:00.380977+00:00
googlenet__grid_a16_s16_calc__optimized__rep3,main_grid,googlenet,grid_a16_s16_calc,optimized,3,16,16,CALC,ws,0,10000000,20000000,40,370.369,0,ok,False,6564448,6634166,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T17:38:11.185959+00:00
googlenet__grid_a16_s16_user__vanilla__rep1,main_grid,googlenet,grid_a16_s16_user,vanilla,1,16,16,USER,ws,0,10000000,20000000,40,5400.118,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T19:08:11.740168+00:00
googlenet__grid_a16_s16_user__optimized__rep1,main_grid,googlenet,grid_a16_s16_user,optimized,1,16,16,USER,ws,0,10000000,20000000,40,940.932,0,ok,False,162009849,162102065,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T19:23:53.523715+00:00
googlenet__grid_a16_s16_user__vanilla__rep2,main_grid,googlenet,grid_a16_s16_user,vanilla,2,16,16,USER,ws,0,10000000,20000000,40,5400.111,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T20:53:55.938818+00:00
googlenet__grid_a16_s16_user__optimized__rep2,main_grid,googlenet,grid_a16_s16_user,optimized,2,16,16,USER,ws,0,10000000,20000000,40,920.592,0,ok,False,162009849,162102065,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T21:09:17.391379+00:00
googlenet__grid_a16_s16_user__vanilla__rep3,main_grid,googlenet,grid_a16_s16_user,vanilla,3,16,16,USER,ws,0,10000000,20000000,40,5400.124,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s16_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T22:39:19.989232+00:00
googlenet__grid_a16_s16_user__optimized__rep3,main_grid,googlenet,grid_a16_s16_user,optimized,3,16,16,USER,ws,0,10000000,20000000,40,936.749,0,ok,False,162009849,162102065,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s16_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s16_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s16_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T22:54:57.607428+00:00
googlenet__grid_a16_s256_calc__vanilla__rep1,main_grid,googlenet,grid_a16_s256_calc,vanilla,1,16,256,CALC,ws,0,10000000,20000000,40,572.111,0,ok,False,6564448,7506895,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:04:32.151339+00:00
googlenet__grid_a16_s256_calc__optimized__rep1,main_grid,googlenet,grid_a16_s256_calc,optimized,1,16,256,CALC,ws,0,10000000,20000000,40,343.473,0,ok,False,6564448,7506895,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s256_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s256_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:10:16.001915+00:00
googlenet__grid_a16_s256_calc__vanilla__rep2,main_grid,googlenet,grid_a16_s256_calc,vanilla,2,16,256,CALC,ws,0,10000000,20000000,40,574.533,0,ok,False,6564448,7506895,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:19:50.904832+00:00
googlenet__grid_a16_s256_calc__optimized__rep2,main_grid,googlenet,grid_a16_s256_calc,optimized,2,16,256,CALC,ws,0,10000000,20000000,40,342.248,0,ok,False,6564448,7506895,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s256_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s256_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:25:33.530463+00:00
googlenet__grid_a16_s256_calc__vanilla__rep3,main_grid,googlenet,grid_a16_s256_calc,vanilla,3,16,256,CALC,ws,0,10000000,20000000,40,570.097,0,ok,False,6564448,7506895,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s256_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:35:03.998673+00:00
googlenet__grid_a16_s256_calc__optimized__rep3,main_grid,googlenet,grid_a16_s256_calc,optimized,3,16,256,CALC,ws,0,10000000,20000000,40,343.065,0,ok,False,6564448,7506895,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s256_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s256_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:40:47.470589+00:00
googlenet__grid_a16_s256_user__vanilla__rep1,main_grid,googlenet,grid_a16_s256_user,vanilla,1,16,256,USER,ws,0,10000000,20000000,40,839.525,0,ok,False,14679732,16007780,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s256_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s256_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T23:54:47.366993+00:00
googlenet__grid_a16_s256_user__optimized__rep1,main_grid,googlenet,grid_a16_s256_user,optimized,1,16,256,USER,ws,0,10000000,20000000,40,428.258,0,ok,False,14679732,16007780,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s256_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s256_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T00:01:56.099973+00:00
googlenet__grid_a16_s256_user__vanilla__rep2,main_grid,googlenet,grid_a16_s256_user,vanilla,2,16,256,USER,ws,0,10000000,20000000,40,835.551,0,ok,False,14679732,16007780,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a16_s256_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a16_s256_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T00:15:52.138581+00:00
googlenet__grid_a16_s256_user__optimized__rep2,main_grid,googlenet,grid_a16_s256_user,optimized,2,16,256,USER,ws,0,10000000,20000000,40,425.891,0,ok,False,14679732,16007780,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a16_s256_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a16_s256_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a16_s256_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T00:22:58.525774+00:00
